id,rle_mask
1c1d062bca,2527 2 2627 5 2728 6 2829 7 2930 8 3031 9 3132 11 3233 12 3334 14 3435 15 3536 16 3637 17 3738 18 3839 19 3940 20 4041 21 4142 22 4243 23 4344 24 4445 26 4546 29 4647 30 4748 32 4849 33 4950 35 5051 37 5152 38 5253 42 5354 45 5455 47 5556 48 5657 49 5758 51 5859 52 5960 54 6061 56 6162 58 6263 61 6364 65 6465 67 6566 70 6667 73 6768 76 6869 78 6970 81 7071 83 7172 85 7273 87 7374 90 7475 91 7576 93 7677 94 7778 96 7879 98 7980 99 8081 2121
1c21b0e9bb,
1c224a1b4d,6763 4 6863 6 6963 7 7063 8 7164 8 7264 9 7364 10 7463 12 7560 16 7658 19 7757 21 7856 23 7954 26 8051 30 8150 32 8249 34 8348 36 8447 38 8547 39 8646 41 8745 43 8845 44 8945 45 9045 46 9145 47 9245 48 9344 50 9443 52 9543 53 9642 55 9742 56 9843 56 9944 56 10044 57 10146 56
1c23bcab44,5206 6 5304 23 5337 7 5404 49 5504 52 5605 52 5705 53 5806 53 5906 54 6007 54 6108 54 6209 54 6310 54 6412 53 6514 52 6616 51 6718 50 6819 50 6921 49 7023 48 7125 47 7226 47 7328 46 7430 45 7531 45 7633 44 7735 43 7836 43 7938 42 8040 41 8142 40 8244 39 8346 38 8448 37 8550 36 8652 35 8753 35 8855 34 8958 32 9062 29 9165 27 9269 9 9287 4
1c23f6817c,3936 4 4035 6 4134 8 4232 11 4331 13 4430 15 4530 16 4629 18 4729 19 4829 20 4929 21 5028 23 5128 24 5228 25 5328 26 5428 27 5527 29 5627 30 5727 31 5826 33 5926 34 6026 35 6126 36 6226 37 6326 38 6427 38 6527 39 6627 40 6727 41 6828 41 6928 42 7028 43 7129 43 7229 44 7330 44 7430 45 7530 46 7631 46 7731 47 7832 47 7932 48 8033 48 8134 48 8234 49 8334 50 8435 50 8535 51 8636 51 8736 52 8837 52 8937 53 9038 53 9138 54 9239 54 9339 55 9440 55 9540 56 9640 57 9741 57 9842 57 9943 57 10044 57 10146 56
1c2931e548,20 46 121 47 221 49 322 49 423 50 524 50 625 50 726 50 827 49 928 49 1030 48 1131 47 1233 46 1335 45 1437 44 1538 43 1640 42 1741 42 1842 42 1943 42 2044 42 2145 42 2245 43 2345 43 2445 44 2545 45 2646 45 2747 44 2848 43 2948 44 3049 43 3150 41 3250 41 3351 39 3452 38 3553 37 3654 36 3755 36 3856 36 3957 35 4057 36 4157 37 4257 37 4358 37 4458 37 4559 37 4659 37 4760 36 4860 36 4961 35 5061 36 5161 36 5261 36 5361 37 5459 39 5558 40 5658 40 5758 40 5859 38 5960 37 6061 36 6162 33 6263 30 6364 28 6465 26 6566 25 6667 24 6768 23 6869 22 6970 22 7071 21 7172 21 7273 20 7374 19 7476 16 7580 13 7683 10 7785 8 7888 5 7992 2 8196 2 8297 4 8398 4 8499 4 8601 4 8702 4 8803 4 8904 5 9005 6 9106 5 9208 3 9309 3 9410 3 9511 4 9612 3 9713 3 9815 1
1c298a2807,83 19 183 20 284 20 385 20 486 20 587 20 688 20 789 20 890 20 990 21 1091 21 1192 21 1293 21 1393 22 1494 22 1594 23 1695 23 1795 24 1896 24 1996 25 2097 25 2197 26 2298 26 2399 26 2500 26 2601 26 2701 27 2802 27 2903 27 3004 27 3105 27 3207 26 3308 26 3409 26 3510 26 3611 26 3712 26 3813 26 3915 25 4016 25 4117 25 4218 25 4319 25 4420 25 4521 25 4622 25 4723 25 4824 25 4925 25 5026 25 5127 25 5228 25 5329 25 5430 25 5531 25 5631 26 5732 26 5833 26 5933 27 6034 27 6134 28 6235 28 6335 29 6436 29 6537 29 6638 29 6739 29 6840 29 6942 28 7044 27 7146 26 7248 25 7351 23 7453 22 7554 22 7656 21 7757 21 7859 20 7960 20 8062 19 8163 19 8264 19 8366 18 8467 18 8568 18 8669 18 8770 18 8871 18 8972 18 9073 18 9174 18 9276 17 9377 17 9479 16 9580 16 9682 15 9784 14 9885 14 9987 13 10088 13 10190 12
1c2ad559cc,1 4444 4446 100 4551 1 4557 90 4660 88 4763 86 4889 61 4999 52 5108 44 5221 32 5327 27 5432 23 5537 19 5641 16 5744 14 5850 9 5953 7 6055 2
1c31c535a0,
1c34dafbcc,11 85 112 85 212 85 314 82 415 83 517 81 619 72 721 65 822 61 924 45 972 8 1026 36 1129 29 1234 21 1339 13
1c376a8287,
1c3a92013c,1 1717 1719 100 1824 96 1928 93 2032 90 2135 88 2237 87 2340 85 2443 83 2546 81 2649 79 2752 77 2855 75 2957 74 3059 73 3161 72 3264 70 3367 68 3469 67 3572 65 3676 62 3779 60 3883 57 3985 56 4088 54 4190 53 4292 52 4394 51 4495 51 4597 50 4698 50 4800 49 4901 49 5003 48 5104 48 5205 48 5307 47 5408 47 5509 47 5611 46 5712 46 5813 46 5914 46 6016 45 6117 45 6219 44 6320 44 6421 44 6523 43 6625 42 6726 42 6829 40 6934 36 7035 36 7137 35 7238 35 7340 34 7441 34 7542 34 7644 33 7745 33 7846 33 7948 32 8049 32 8150 32 8251 32 8352 32 8454 31 8555 31 8656 31 8757 31 8858 31 8959 31 9060 31 9161 31 9262 31 9363 31 9464 31 9565 31 9666 31 9767 31 9868 31 9969 31 10070 31 10172 30
1c3df8172c,1 5835 5842 15 5859 77 5947 9 5960 76 6061 75 6162 73 6263 72 6364 70 6465 68 6566 66 6667 65 6768 21 6796 35 6877 1 6910 1 6917 13 7025 2
1c3ef17382,49 53 149 54 248 56 348 57 422 2 447 59 520 5 547 60 621 3 647 61 746 63 818 4 845 65 917 7 943 68 1017 16 1042 70 1116 97 1216 98 1316 99 1416 3231 4648 100 4749 100 4854 96 4958 93 5064 21 5091 3 5098 54 5169 9 5203 50 5305 49 5406 49 5508 48 5609 48 5710 48 5811 48 5912 48 6013 48 6114 48 6214 49 6315 49 6416 49 6516 50 6617 50 6717 51 6818 51 6919 51 7020 51 7121 51 7223 50 7324 50 7425 50 7527 49 7630 47 7734 44 7840 39 7945 33 8050 28 8154 24 8262 12 8367 6
1c4012bff4,3 74 103 75 204 76 305 77 406 77 506 78 607 78 708 78 809 78 910 77 1012 75 1113 75 1214 74 1317 71 1419 70 1520 69 1622 67 1723 67 1825 66 1926 66 2028 64 2130 63 2232 62 2334 60 2436 59 2537 59 2639 58 2741 57 2823 1 2843 56 2922 4 2945 55 3022 6 3046 55 3121 11 3148 54 3220 13 3250 53 3321 13 3352 52 3422 13 3454 50 3522 14 3555 50 3623 14 3657 49 3724 14 3758 49 3825 14 3860 48 3926 14 3961 48 4027 14 4063 47 4128 14 4164 47 4228 15 4266 45 4329 15 4367 45 4430 15 4468 45 4531 15 4570 44 4631 16 4671 44 4731 17 4772 45 4832 17 4874 44 4931 19 4975 46 5031 20 5076 47 5130 22 5178 47 5228 25 5279 75 5380 75 5482 74 5583 74 5684 74 5786 73 5887 73 5989 72 6090 72 6192 71 6294 70 6395 70 6497 69 6599 68 6701 67 6802 67 6904 66 7005 66 7107 65 7208 65 7310 64 7411 64 7512 64 7613 64 7714 64 7816 63 7917 63 8018 63 8119 63 8220 63 8321 63 8422 63 8523 63 8625 62 8726 62 8827 62 8928 62 9029 62 9130 62 9231 62 9333 61 9434 61 9535 61 9636 61 9737 61 9839 60 9940 60 10041 60 10143 59
1c427dd881,1 18 102 18 203 18 304 17 405 17 506 16 607 16 708 16 809 15 910 14 1011 14 1112 13 1213 13 1314 12 1415 12 1516 11 1617 10 1718 10 1819 9 1920 9 2021 8 2122 7 2223 7 2324 6 2425 6 2526 5 2627 3
1c458ae740,
1c45ad9906,
1c46fe53df,6669 1 6768 6 6869 8 6970 11 7071 20 7172 27 7273 33 7374 44 7475 50 7576 57 7677 61 7778 65 7879 87 7980 100 8081 2121
1c4d3b5dc2,
1c4d649995,1 89 102 89 203 90 304 91 405 91 506 93 607 94 708 96 809 99 910 4343 5254 100 5357 98 5460 96 5562 95 5665 93 5767 92 5870 90 5972 89 6074 88 6176 87 6278 86 6380 85 6482 84 6583 84 6685 83 6787 82 6889 81 6992 79 7094 78 7197 76 7301 73 7405 70 7510 66 7614 63 7718 60 7821 58 7924 56 8026 55 8129 53 8232 51 8334 50 8436 49 8538 48 8641 46 8742 46 8844 45 8946 44 9048 43 9149 43 9251 42 9352 42 9454 41 9555 41 9657 40 9758 40 9860 39 9962 38 10064 37 10167 35
1c51a79860,
1c5e4acb6d,
1c60c13d20,94 8 193 10 291 13 389 16 488 18 587 20 687 21 787 22 886 24 985 26 1085 27 1185 28 1285 29 1386 29 1487 29 1588 29 1689 29 1790 29 1891 29 1992 29 2093 29 2192 31 2292 32 2391 34 2490 36 2588 39 2686 42 2784 45 2882 48 2981 50 3080 52 3181 52 3281 53 3382 53 3483 53 3584 53 3685 53 3785 54 3885 55 3983 58 4080 62 4162 81 4256 88 4350 95 4447 5755
1c674cc105,13 24 112 28 211 32 308 38 406 42 506 45 607 46 708 50 809 64 874 1 878 4 910 79 1011 82 1112 86 1213 88 1314 90 1410 8792
1c6f0527ae,1 1616 1620 98 1737 82 1842 78 1945 76 2048 74 2151 72 2254 70 2357 68 2459 67 2561 66 2663 65 2765 64 2868 62 2971 60 3074 58 3177 56 3280 54 3383 52 3486 50 3589 48 3692 46 3795 44 3899 41 4003 38 4106 36 4209 34 4311 33 4413 32 4515 31 4617 30 4718 30 4820 29 4921 29 5022 29 5123 29 5225 28 5326 28 5427 28 5528 28 5629 28 5730 28 5831 28 5932 28 6033 28 6134 28 6235 28 6336 28 6437 28 6538 28 6639 28 6740 28 6840 29 6941 29 7041 30 7142 30 7242 31 7343 31 7443 32 7544 32 7644 33 7745 33 7846 33 7947 33 8048 33 8149 33 8250 33 8352 32 8454 31 8556 30 8658 29 8759 29 8861 28 8962 28 9063 28 9164 28 9266 27 9367 27 9468 27 9570 26 9671 26 9772 26 9873 26 9974 26 10075 26 10176 26
1c7acddca2,
1c7bd9200a,33 69 133 70 234 70 335 70 436 70 538 69 639 69 741 68 843 67 947 64 1052 60 1157 56 1262 52 1365 50 1468 48 1570 47 1672 46 1774 45 1876 44 1977 44 2078 44 2179 44 2280 44 2381 44 2482 44 2583 44 2684 44 2785 44 2886 44 2986 45 3087 45 3188 45 3289 45 3390 45 3491 45 3591 46 3692 46 3793 46 3894 46 3994 47 4095 47 4195 48 4296 48 4396 49 4496 50 4597 50 4697 51 4797 52 4898 52 4998 53 5099 53 5199 54 5300 54 5400 55 5500 56 5601 56 5701 57 5802 56 5902 56 6003 56 6103 56 6204 56 6304 56 6405 56 6505 57 6605 57 6705 58 6806 58 6906 60 7007 60 7107 61 7207 63 7307 65 7407 66 7507 68 7607 70 7707 71 7807 72 7907 73 8007 74 8107 75 8208 75 8308 76 8409 76 8509 77 8609 77 8710 77 8811 77 8911 77 9012 77 9112 77 9213 77 9314 77 9414 78 9515 79 9616 79 9716 80 9817 80 9918 80 10019 80 10121 78
1c7c8f02c5,3435 3 3536 6 3637 8 3738 12 3839 16 3940 20 4041 22 4142 22 4243 23 4344 23 4445 23 4546 22 4647 22 4748 22 4849 22 4950 20 5051 18 5152 17 5253 17 5354 17 5455 17 5556 17 5657 17 5758 16 5859 15 5960 14 6061 14 6162 14 6263 14 6364 14 6465 14 6566 14 6667 14 6768 14 6869 15 6970 16 7071 18 7172 19 7273 21 7374 25 7475 27 7576 33 7677 40 7778 49 7879 53 7980 58 8081 61 8182 65 8283 70 8384 82 8485 89 8586 94 8687 98 8788 100 8889 1313
1c82f67993,1809 8 1905 15 2002 19 2100 22 2191 32 2288 36 2385 40 2484 42 2581 46 2667 61 2766 63 2864 66 2962 69 3062 70 3161 72 3262 72 3362 73 3462 74 3561 76 3661 77 3761 78 3860 80 3960 81 4060 82 4159 84 4257 87 4355 90 4446 5756
1c85715bf7,
1c8830d82b,1785 5 1884 9 1945 2 1984 11 2041 9 2083 15 2139 15 2181 19 2236 20 2279 22 2334 27 2375 27 2431 72 2527 77 2627 78 2728 78 2829 78 2930 78 3031 78 3132 78 3233 78 3334 77 3435 77 3536 76 3637 75 3738 73 3839 71 3940 70 4041 68 4142 66 4243 65 4344 63 4445 60 4546 55 4647 52 4748 50 4849 45 4950 42 5051 39 5152 36 5253 30 5354 25 5455 21 5556 19 5657 15 5758 11 5859 9
1c900e9782,
1c920e3604,
1c9a942d22,
1cac4d17ac,5 97 104 99 204 1110 1316 99 1419 97 1522 95 1624 94 1726 93 1829 91 1931 90 2034 88 2137 86 2240 84 2343 82 2445 81 2547 80 2648 80 2750 79 2851 79 2952 79 3053 79 3153 80 3254 80 3355 80 3456 80 3556 81 3658 80 3759 80 3860 80 3961 80 4062 80 4162 81 4262 82 4363 82 4464 82 4564 83 4664 84 4763 86 4863 87 4963 88 5063 89 5163 90 5262 92 5361 94 5461 95 5561 96 5661 97 5761 98 5862 98 5963 98 6064 98 6165 98 6266 98 6366 99 6467 99 6568 99 6670 98 6771 98 6873 97 6975 96 7077 95 7178 95 7280 94 7381 94 7483 93 7584 93 7686 92 7787 92 7888 92 7990 91 8091 91 8191 92 8292 92 8393 92 8493 93 8594 93 8695 93 8796 93 8897 93 8998 93 9099 93 9200 93 9301 93 9402 93 9503 93 9604 93 9704 94 9805 94 9906 94 10007 94 10109 93
1cb2fde971,1 55 102 56 203 56 304 56 405 57 506 57 607 57 708 58 809 58 910 58 1011 58 1112 59 1213 59 1314 60 1415 60 1516 61 1617 62 1718 62 1819 63 1920 64 2021 64 2122 65 2223 65 2324 65 2425 66 2526 66 2627 66 2728 66 2829 66 2930 67 3031 67 3132 67 3233 67 3334 67 3435 68 3536 68 3637 68 3738 68 3839 68 3940 68 4041 68 4142 68 4243 68 4344 68 4445 68 4546 68 4647 68 4748 68 4849 68 4950 68 5051 68 5152 69 5253 69 5354 69 5455 69 5556 69 5657 70 5758 70 5859 70 5960 70 6061 70 6162 71 6263 71 6364 71 6465 71 6566 71 6667 71 6768 72 6869 72 6970 72 7071 71 7172 71 7273 71 7374 71 7475 71 7576 71 7677 70 7778 70 7879 70 7980 69 8081 69 8182 69 8283 69 8384 68 8485 68 8586 68 8687 69 8788 69 8889 70 8990 71 9091 71 9192 72 9293 73 9394 73 9495 74 9596 74 9697 75 9798 75 9899 76 10000 75 10101 75
1cb68f59e7,
1cb6d0d0ce,
1cbb39d623,7068 3 7168 4 7267 6 7367 7 7467 8 7566 10 7666 11 7766 12 7866 13 7967 13 8067 14 8167 15 8266 17 8366 18 8466 19 8566 20 8667 20 8768 20 8868 21 8969 21 9070 21 9170 22 9270 23 9370 24 9471 24 9571 25 9672 25 9772 26 9873 26 9973 27 10074 27 10176 26
1cbfb9a597,
1cc2a7346e,
1cc45d2a1f,3525 11 3612 25 3702 36 3799 40 3897 43 3996 45 4095 47 4195 48 4295 49 4395 50 4495 51 4595 52 4696 52 4797 52 4898 52 4998 53 5099 53 5199 54 5300 54 5401 54 5502 54 5603 54 5704 54 5805 54 5906 54 6008 53 6110 52 6212 51 6313 51 6415 50 6517 49 6618 49 6719 49 6820 49 6922 48 7023 48 7124 48 7225 48 7326 48 7428 47 7529 47 7630 47 7732 46 7833 46 7934 46 8035 46 8136 46 8237 46 8338 46 8439 46 8541 45 8642 45 8744 44 8848 41 8952 27 8983 6 9060 15
1cc76fe868,4341 3 4441 4 4541 5 4642 5 4743 5 4844 5 4945 5 5046 5 5147 5 5247 6 5348 6 5449 6 5550 6 5651 6 5752 6 5853 6 5954 6 6055 6 6155 7 6256 7 6357 7 6458 7 6558 8 6659 8 6759 9 6860 9 6960 10 7060 11 7161 11 7261 12 7361 13 7462 13 7562 14 7662 15 7762 16 7862 17 7962 18 8062 19 8162 20 8262 21 8361 23 8461 24 8561 25 8661 26 8761 27 8861 28 8960 30 9060 31 9160 32 9260 33 9360 34 9460 35 9560 36 9660 37 9760 38 9860 39 9960 40 10061 40 10162 40
1ccc46e36f,
1ccd0edac4,
1cd0858d58,4849 2 4950 3 5051 3 5152 3 5253 4 5354 5 5455 6 5556 7 5657 7 5758 8 5859 9 5960 9 6061 10 6162 11 6263 11 6364 11 6465 11 6566 11 6667 12 6768 12 6869 14 6970 16 7071 17 7172 19 7273 20 7374 21 7475 22 7576 22 7677 22 7778 22 7879 22 7980 22 8081 22 8182 22 8283 22 8384 22 8485 22 8586 22 8687 21 8788 21 8889 21 8990 20 9091 19 9192 19 9293 18 9394 17 9495 17 9596 16 9697 15 9798 15 9899 14 10000 14 10101 13
1cd35a5d9d,
1cdd74608b,
1ce1580804,
1ce78adad6,3375 29 3469 50 3562 64 3632 4 3648 90 3739 6463
1cec04bb12,
1cf2b64739,
1cf33ec55a,34 68 136 67 238 66 340 65 441 65 545 62 659 49 763 46 881 29 992 19 1099 3 1105 6
1cf783890d,
1cfaab36d8,
1cfb3a3092,
1cfc959ec2,157 9 251 19 349 25 385 5 446 33 484 12 541 57 638 63 735 67 831 73 929 77 1028 79 1125 83 1221 88 1317 93 1415 96 1516 96 1617 96 1718 95 1819 95 1920 94 2021 94 2122 94 2223 94 2324 94 2425 94 2526 95 2627 96 2728 97 2829 98 2930 98 3031 99 3132 7070
1d05eff605,36 66 137 66 237 67 337 68 436 70 536 71 637 71 737 72 837 73 938 73 1038 74 1138 75 1239 75 1339 76 1440 76 1541 76 1641 77 1742 77 1842 78 1942 79 2042 80 2142 81 2242 82 2342 83 2442 84 2542 85 2641 87 2741 88 2841 89 2941 90 3041 91 3142 91 3242 92 3343 92 3444 92 3545 92 3646 92 3747 92 3848 92 3950 91 4051 91 4153 90 4254 90 4355 90 4455 91 4555 92 4656 92 4755 94 4856 94 4956 95 5057 95 5158 95 5258 96 5359 96 5459 97 5560 97 5661 97 5762 97 5863 97 5965 96 6068 94 6171 92 6274 90 6377 88 6479 87 6582 85 6684 84 6786 83 6890 80 6993 78 7095 77 7197 76 7298 76 7399 76 7501 75 7602 75 7703 75 7804 75 7905 75 8006 75 8107 75 8208 75 8310 74 8411 74 8513 73 8614 73 8716 72 8817 72 8919 71 9020 71 9121 71 9223 70 9324 70 9425 70 9526 70 9627 70 9728 70 9829 70 9930 70 10031 70 10133 69
1d085fd979,
1d10ae96f5,
1d1447a1b6,
1d1ca0e373,4769 12 4862 22 4952 35 5051 38 5152 38 5253 39 5354 40 5455 40 5556 41 5657 41 5758 41 5859 41 5960 42 6061 42 6162 42 6263 42 6364 41 6465 41 6566 41 6667 41 6768 41 6869 41 6970 41 7071 41 7172 42 7273 42 7374 43 7475 43 7576 44 7677 44 7778 45 7879 45 7980 46 8081 46 8182 47 8283 47 8384 48 8485 49 8586 50 8687 51 8788 53 8889 55 8990 58 9091 60 9192 62 9293 64 9394 68 9495 70 9596 71 9697 72 9798 72 9899 72 10000 72 10101 72
1d1e3f95d3,92 10 192 11 291 13 391 14 490 16 589 18 688 20 786 23 884 26 983 28 1083 29 1182 31 1281 33 1380 35 1479 37 1578 39 1678 40 1777 42 1877 43 1976 45 2075 47 2174 49 2273 51 2372 53 2471 55 2569 58 2668 60 2764 65 2863 67 2961 70 3060 72 3159 74 3257 77 3355 80 3453 83 3550 87 3645 93 3740 99 3840 6362
1d1f8ae141,9 93 109 94 209 95 310 95 410 96 510 97 610 98 711 98 812 98 913 98 1014 98 1115 98 1216 98 1317 98 1418 98 1519 98 1621 97 1722 97 1824 96 1925 96 2026 96 2127 96 2228 96 2330 95 2431 95 2533 94 2634 94 2735 94 2836 94 2937 94 3038 94 3139 94 3240 94 3342 58 3418 17 3443 56 3523 12 3544 54 3645 51 3747 46 3850 37 3953 36 4056 34 4162 29 4265 3 4277 13
1d23853728,
1d241376fb,81 21 181 22 282 22 383 22 484 22 585 22 686 22 786 23 887 23 988 23 1089 23 1189 24 1290 24 1391 24 1492 24 1593 24 1694 24 1795 24 1896 24 1997 24 2098 24 2199 24 2301 23 2402 23 2504 22 2605 22 2706 22 2807 22 2909 21 3010 21 3111 21 3212 21 3313 21 3414 21 3515 21 3615 22 3716 22 3817 22 3917 23 4017 24 4118 24 4218 25 4319 25 4420 25 4521 25 4621 26 4722 26 4823 26 4924 26 5025 26 5126 26 5227 26 5328 26 5428 27 5529 27 5630 27 5731 27 5832 27 5933 27 6034 27 6135 27 6236 27 6336 28 6437 28 6537 29 6637 30 6738 30 6839 30 6940 30 7041 30 7142 30 7243 30 7344 30 7445 30 7546 30 7646 31 7747 31 7848 31 7948 32 8049 32 8150 32 8250 33 8350 34 8451 34 8552 34 8652 35 8753 35 8854 35 8954 36 9055 36 9156 36 9256 37 9357 37 9458 37 9559 37 9659 38 9760 38 9861 38 9962 38 10064 37 10165 37
1d2bbee88b,200 3 300 4 400 5 500 6 600 7 699 9 798 11 897 13 996 15 1096 16 1196 17 1297 17 1397 18 1497 19 1597 20 1698 20 1799 20 1900 20 2000 21 2101 21 2201 22 2300 24 2400 25 2500 26 2600 27 2700 28 2799 30 2899 31 2999 32 3099 33 3200 33 3300 34 3401 34 3501 35 3601 36 3702 36 3802 37 3902 38 4002 39 4102 40 4202 41 4302 42 4401 44 4501 45 4600 47 4700 48 4799 50 4899 51 4998 53 5098 54 5197 56 5297 57 5396 59 5495 61 5594 63 5693 65 5792 67 5891 69 5989 72 6087 75 6184 79 6282 82 6381 84 6480 86 6578 89 6677 91 6775 94 6873 97 6971 3231
1d2bf3cc94,52 50 152 51 252 52 353 52 453 53 554 53 654 54 755 54 855 55 956 55 1056 56 1156 57 1256 58 1356 59 1456 60 1556 61 1656 62 1756 63 1856 64 1956 65 2056 66 2156 67 2257 67 2357 68 2458 68 2559 68 2659 69 2760 69 2860 70 2960 71 3061 71 3161 72 3262 72 3362 73 3463 73 3564 73 3665 73 3765 74 3845 2 3866 74 3946 1 3967 74 4068 74 4169 74 4255 2 4269 75 4356 2 4370 75 4454 5 4471 75 4571 76 4671 77 4772 77 4872 78 4971 80 5070 82 5169 84 5268 86 5367 88 5466 90 5564 93 5663 95 5761 98 5860 4342
1d2d268bbc,75 27 176 27 277 27 378 27 480 26 581 26 683 25 785 24 887 23 990 21 1093 19 1196 17 1300 14 1403 12 1506 10 1610 7 1713 5 1815 4
1d2e024c1f,
1d35fb9bb8,
1d3b12f176,
1d40181f56,
1d417cc926,
1d49878a48,
1d5095d325,
1d56be5402,
1d5ff29422,1 4125 4131 96 4232 95 4334 93 4437 88 4541 80 4647 70 4748 64 4849 62 4950 60 5051 56 5152 51 5253 29 5354 28 5455 27 5556 27 5657 26 5758 26 5859 26 5960 25 6061 25 6162 24 6263 23 6364 22 6465 21 6566 20 6668 19 6769 18 6871 17 6973 15 7075 14 7178 11 7280 9
1d614f22d8,
1d6266dfe6,
1d630e8527,1 42 102 43 203 44 304 44 405 44 506 44 607 44 708 45 809 45 910 46 1011 47 1112 49 1213 50 1314 51 1415 52 1516 53 1617 54 1718 55 1819 56 1920 57 2021 57 2122 58 2223 58 2324 59 2425 60 2526 60 2627 61 2728 62 2829 63 2930 64 3031 65 3132 65 3233 67 3334 69 3435 71 3536 73 3637 75 3738 76 3839 78 3940 79 4041 80 4142 81 4243 81 4344 81 4445 82 4546 82 4647 82 4748 82 4849 82 4950 81 5051 81 5152 81 5253 81 5354 80 5455 80 5556 79 5657 78 5758 78 5859 78 5960 78 6061 77 6162 77 6263 77 6364 77 6465 77 6566 77 6667 77 6768 77 6869 77 6970 78 7071 78 7172 78 7273 79 7374 79 7475 80 7576 82 7677 86 7778 88 7879 90 7980 91 8081 92 8182 94 8283 95 8384 96 8485 97 8586 98 8687 99 8788 100 8889 1313
1d660098ac,
1d6a8f9dcc,
1d6d730817,12 56 112 57 211 59 312 59 412 59 512 60 612 61 711 62 810 64 910 64 1011 63 1112 62 1213 61 1314 61 1415 60 1516 60 1617 59 1718 59 1819 59 1920 58 2021 58 2122 58 2223 58 2324 58 2425 58 2526 58 2627 57 2728 57 2829 57 2930 57 3031 57 3132 57 3233 57 3334 57 3435 57 3536 57 3637 57 3738 57 3839 57 3940 57 4041 57 4142 57 4243 58 4344 58 4445 58 4546 58 4647 57 4748 57 4849 57 4950 57 5051 57 5152 57 5253 57 5354 57 5455 58 5556 58 5657 58 5758 58 5859 59 5960 59 6061 60 6162 60 6263 60 6364 60 6465 60 6566 60 6667 60 6768 59 6869 58 6970 57 7071 56 7172 53 7273 51 7374 50 7475 49 7576 48 7677 46 7778 45 7879 44 7980 43 8081 43 8182 43 8283 42 8384 42 8485 42 8586 41 8687 41 8788 41 8889 40 8990 40 9091 39 9192 39 9293 39 9394 39 9495 39 9596 40 9697 40 9798 40 9899 40 10000 40 10101 39
1d6e08ee8d,9188 4 9288 5 9387 7 9486 9 9586 10 9685 12 9784 14 9884 15 9985 15 10085 16 10187 15
1d6f51de05,
1d72c26633,37 65 135 68 205 10 231 73 305 22 331 9871
1d73d18a1f,1 4341 4344 91 4445 90 4546 88 4647 87 4748 86 4849 85 4950 84 5051 83 5152 82 5253 81 5354 78 5455 77 5556 77 5657 76 5758 75 5859 75 5960 74 6061 73 6162 71 6263 70 6364 68 6465 66 6566 65 6667 64 6768 64 6869 63 6970 63 7071 62 7172 61 7273 60 7374 60 7475 59 7576 58 7677 57 7778 56 7879 56 7980 55 8081 54 8183 52 8288 47 8390 45 8492 43 8593 42 8694 41 8795 41 8896 40 8997 40 9098 40 9199 40 9300 40 9401 41 9503 40 9604 41 9706 40 9809 38 9911 37 10013 36 10115 34
1d77187496,
1d7bb8a0b3,1 7372 7374 98 7475 95 7576 93 7677 91 7778 90 7879 90 7980 90 8081 91 8182 91 8283 91 8384 91 8485 91 8586 90 8687 89 8788 88 8889 87 8990 86 9091 86 9192 86 9293 86 9394 86 9495 86 9596 86 9697 86 9798 86 9899 86 10000 85 10101 85
1d7eaa9036,1 25 102 26 203 26 304 26 405 26 506 27 607 27 708 27 809 27 910 27 1011 27 1112 28 1213 28 1314 28 1415 29 1516 29 1617 30 1718 30 1819 31 1920 31 2021 32 2122 32 2223 33 2324 33 2425 34 2526 34 2627 34 2728 35 2829 35 2930 36 3031 36 3132 37 3233 37 3334 38 3435 38 3536 38 3637 39 3738 39 3839 39 3940 40 4041 40 4142 40 4243 40 4344 40 4445 40 4546 40 4647 39 4748 39 4849 39 4950 39 5051 39 5152 39 5253 39 5354 39 5455 39 5556 39 5657 39 5758 39 5859 39 5960 40 6061 40 6162 40 6263 40 6364 40 6465 39 6566 39 6667 39 6768 39 6869 39 6970 38 7071 38 7172 38 7273 38 7375 37 7478 35 7581 33 7683 32 7785 31 7886 31 7988 30 8089 29 8190 29 8292 28 8393 28 8495 27 8596 27 8697 27 8798 27 8900 26 9001 26 9102 26 9204 25 9305 25 9406 25 9508 24 9609 25 9711 24 9812 24 9913 24 10015 23 10116 22
1d8164b941,65 37 164 39 262 42 362 43 462 44 562 45 661 47 760 49 859 51 958 53 1057 55 1157 56 1257 57 1357 58 1458 58 1559 58 1660 58 1762 57 1863 57 1965 56 2067 55 2170 53 2273 51 2377 48 2483 43 2588 39 2693 35 2799 30 2906 8 2916 14 3021 10 3126 5
1d89f24721,1 4242 4244 100 4379 66 4493 53 4599 48 4705 43 4811 38 4918 32 5024 27 5130 22 5235 18 5341 13 5445 10 5551 5
